tweet_id,text,favorite_count,retweet_count,created_at
1516121957250396164,KHAN is Not Ex PM He is Next PM in sh Allah ImranKhanPTIimrankhanPTI PakistaniSharmindaHai PTI,1,0,Mon Apr 18 18:30:17 +0000 2022
1516121906373668876,Some magical highlights from karachi jalsa PTI Karachi KarachiJalsa,3,0,Mon Apr 18 18:30:05 +0000 2022
1516121344416563209,Fake news network presented by our very own ImranKhanPTI sponsored by foreign billionaires and our own people,2,3,Mon Apr 18 18:27:51 +0000 2022
1516120710527262726,NO we arent 5th gen warriors Yes we meet foreign diplomats in national interest amp accept gifts to promote our,0,0,Mon Apr 18 18:25:20 +0000 2022
1516120614905524226,Supporters of recently removed Pakistani Prime Minister Imran Khan explain why they came out to Washington DC on Su,1,0,Mon Apr 18 18:24:57 +0000 2022
1516120071676080135,Imran Khan PTI Supporters Come Out Against Imported Government of Pakistan in Hyde Park London,0,1,Mon Apr 18 18:22:47 +0000 2022
1516119996975431683,ShehryarAfridi1 FactCheckAsia NO we arent 5th gen warriors Yes we meet foreign diplomats in national interes,0,0,Mon Apr 18 18:22:30 +0000 2022
1516119285692878849,OfficialDGISPR Armed forces as an institution r compromised Its gonna hurt frontline soldiers Bajwa admitted,0,0,Mon Apr 18 18:19:40 +0000 2022
1516119143291912192,Is this even a real accountYa yeh b fake hai PTI ki tarah,0,0,Mon Apr 18 18:19:06 +0000 2022
1516119020512108544,i will start tagging the namantoor and namanzoor both of the trends to burn enemies of Imran,0,1,Mon Apr 18 18:18:37 +0000 2022
1516118851188150276,Oops beggarscantbechoosers PTI,1,1,Mon Apr 18 18:17:56 +0000 2022
1516118298961842178,Journey of PTI,1,0,Mon Apr 18 18:15:45 +0000 2022
1516118282822168583,This culture completely created by PTI Its a shameful moment for whole nationJudges are respectable PTI,3,1,Mon Apr 18 18:15:41 +0000 2022
1516118111577157642,DunyaNews Maryam Aurangzeb claims were only 177 humans protesting against this Imported GovernmentIf youve rai,1,0,Mon Apr 18 18:15:00 +0000 2022
1516118033835741185,PTIofficial ImranKhanPTI Maryam Aurangzeb claims were only 177 humans protesting against this Imported Governmen,0,0,Mon Apr 18 18:14:42 +0000 2022
1516117912377077770,DunyaNews Maryam Aurangzeb claims were only 177 humans protesting against this Imported GovernmentIf youve rai,1,0,Mon Apr 18 18:14:13 +0000 2022
1516117852612354051,nadeemmalik Maryam Aurangzeb claims were only 177 humans protesting against this Imported GovernmentIf youve r,0,0,Mon Apr 18 18:13:58 +0000 2022
1516117811118157836,MaryamNSharif Maryam Aurangzeb claims were only 177 humans protesting against this Imported GovernmentIf youve,0,0,Mon Apr 18 18:13:48 +0000 2022
1516117775562981382,siasatpk Maryam Aurangzeb claims were only 177 humans protesting against this Imported GovernmentIf youve rais,0,0,Mon Apr 18 18:13:40 +0000 2022
1516117727886422035,Maryam Aurangzeb claims were only 177 humans protesting against this Imported GovernmentIf youve raised your vo,0,1,Mon Apr 18 18:13:29 +0000 2022
1516117502803292168,Is PMLN deaf or dead that cannot strongly condem the burning of the QURAN in SwedenWe dont need chorr in Paki,0,0,Mon Apr 18 18:12:35 +0000 2022
1516117334595084288,How things changedShahbazSharif ImranKhanPMLN PTI Pakistan,0,0,Mon Apr 18 18:11:55 +0000 2022
1516117267477667842,MoezBangash Yes US purchased our Parliament shows evidence admit AmericansbutWE WILL NOT HEAR OR SEE THIS E,1,0,Mon Apr 18 18:11:39 +0000 2022
1516117182345879563,Listen to this culprit and so called Molana He wants president ship and if this current govt will not give him th,0,0,Mon Apr 18 18:11:19 +0000 2022
1516117080482926595,Yes US purchased our Parliament shows evidence admit AmericansbutWE WILL NOT HEAR OR SEE THIS EVIDENCEShoul,0,0,Mon Apr 18 18:10:54 +0000 2022
1516116547969900554,PakistanNeedsElectionsPTIPTIJalsaKarachi The Imported Government is totally rejected b,1,0,Mon Apr 18 18:08:47 +0000 2022
1516116457062641668,imran khan sab Miss you we waiting for you harry return in Pakistan prime minister,3,3,Mon Apr 18 18:08:26 +0000 2022
1516116374535516170,Agree Sir BehindYouSkipper ImranRiazKhan blackdayforinjustice earlyELECTIONS2022 ImranKhanVsWesternSlaves,0,0,Mon Apr 18 18:08:06 +0000 2022
1516116242133749761,Really embarrassed as a PTI supporter on Tosha Khana Controversy and what PTI did in Punjab Assembly I think as,1,0,Mon Apr 18 18:07:34 +0000 2022
1516116077352263689,Utter rubbish by ChiefJusticeofPakistan imrankhanPTI PTI Corruption ghaddar SupremeCourtofpakistan Pakistan,1,1,Mon Apr 18 18:06:55 +0000 2022
1516115951074385926,azamjaved ShiffaZY Well if the court had rejected the petetion on that ground then ur argument would stand t,3,0,Mon Apr 18 18:06:25 +0000 2022
1516115928920035331,BEGGAR CANT BE CHOSER PTI beggarcantbechoosers ImranKhan BeggarsCantbeChoosers,0,0,Mon Apr 18 18:06:20 +0000 2022
1516115345135788039,ShiffaZY Utter rubbish by ChiefJusticeofPakistan if they are open 24hrs why are choors cases still open for year,1,1,Mon Apr 18 18:04:00 +0000 2022
1516115344250880003,Fact Check Bitter to Stomach but Reality95 of the pampered burgers belonging to PTI chanting AntiUS sloga,5,6,Mon Apr 18 18:04:00 +0000 2022
1516115236872413184,Truly remarkable No doubt PTI deserve credit for this,0,0,Mon Apr 18 18:03:35 +0000 2022
1516114461916024841,I have created a group on telegram so all the peoples lives in UAE can gathered for discussion at one platform to s,0,0,Mon Apr 18 18:00:30 +0000 2022
1516114426675736579,If ECP implies a malsified act to ban PTI in foreign funding case they and all those behind this will be doomed,1,0,Mon Apr 18 18:00:22 +0000 2022
1516114062618341381,LOL rent free in Patwaris head ImranKhan PTI ImportedGovtNotAcceptable ImportedHukumatNaManzoor,0,0,Mon Apr 18 17:58:55 +0000 2022
1516113413830754306,Power full man ImranKhanPrimeMinister KarachiJalsa PTI Peshawar,1,0,Mon Apr 18 17:56:20 +0000 2022
1516113371166396417,A event was organised by far rights groups in Sweden to burn the Copies of the whole Quran However it was averted,0,0,Mon Apr 18 17:56:10 +0000 2022
1516113120812486670,We Are Not Beggars Anymore We Are Bots ImportedGovtNotAcceptable pti jalsa PTIprotest ABSOLUTELYNOT,0,0,Mon Apr 18 17:55:10 +0000 2022
1516112876641136640,If this isnt the whole of Pakistan out for Imran support then what is This is just karachi a clear majority i,2,3,Mon Apr 18 17:54:12 +0000 2022
1516112448432050179,we are with you Imran khan this is a fight against the evil sharifs the zaradris and the,1,0,Mon Apr 18 17:52:30 +0000 2022
1516111677082816520,Now we know why PTI was badly craving for EVM in Elections2022 their skils in digital frauds beats everyone,0,1,Mon Apr 18 17:49:26 +0000 2022
1516111492575281152,Just heard MarriyumA and realized that I am a robot PS the trending urdu HT right now is not the correct o,0,0,Mon Apr 18 17:48:42 +0000 2022
1516110904173211652,rehamkhan PTI ImportedGovtNotAcceptable This is rehamkhan after getting divorced by Mr Imran Khan Lethal,0,0,Mon Apr 18 17:46:22 +0000 2022
1516110134124204038,Shame on all of you Everyone is exposed in this system Request from,0,0,Mon Apr 18 17:43:18 +0000 2022
1516109795014504457,Shame on NawazSharifRevolutionBlackedOut imrankhanPTI ImranKhan Karachi,0,0,Mon Apr 18 17:41:57 +0000 2022
1516109378415378438,Today former prime Minister and Chairman PTI ImranKhanPTI had a telephonic conversation with SirajOfficial They,0,0,Mon Apr 18 17:40:18 +0000 2022
1516108990807257095,TBajwa7 Xamm99 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakista,0,0,Mon Apr 18 17:38:46 +0000 2022
1516108948583104518,bReAkInG2Day AliKhanpps Scramble scramble overseas PTI imranKhan supporters must stop sending remittance,0,0,Mon Apr 18 17:38:35 +0000 2022
1516108844031787009,waqasAb999786 Pak0092 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to,0,0,Mon Apr 18 17:38:11 +0000 2022
1516108764792905730,jamkamal Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it sh,0,0,Mon Apr 18 17:37:52 +0000 2022
1516108576766545922,PTIofficial ARYNEWSOFFICIAL arsched Scramble scramble overseas PTI imranKhan supporters must stop sending r,0,0,Mon Apr 18 17:37:07 +0000 2022
1516108502955175939,AmbreenPTI1 AliKhanpps Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to,0,1,Mon Apr 18 17:36:49 +0000 2022
1516108464203964417,RanaBabarPti2 Saqib546 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to,1,1,Mon Apr 18 17:36:40 +0000 2022
1516108451239190530,Inspired from Pushpa The Famous Dialogue of Movie Pushpa PushpaTheRule pushpa indianmovie PTIofficial,1,0,Mon Apr 18 17:36:37 +0000 2022
1516108436639039493,GFarooqi Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it sho,0,0,Mon Apr 18 17:36:33 +0000 2022
1516108412513361921,Mirzasaif544 Saqib546 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to P,1,0,Mon Apr 18 17:36:28 +0000 2022
1516108389163667457,arifdar198 kha12018671 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to,0,0,Mon Apr 18 17:36:22 +0000 2022
1516108209668476934,ShiffaZY Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it sh,0,0,Mon Apr 18 17:35:39 +0000 2022
1516108123903348737,HamidMirPAK Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it,0,0,Mon Apr 18 17:35:19 +0000 2022
1516108086423048206,Sayrayousaf Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it,0,0,Mon Apr 18 17:35:10 +0000 2022
1516108050150694915,FarooquiJameel Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan,0,0,Mon Apr 18 17:35:01 +0000 2022
1516107947641913355,Dirojay60 MAkbarY3 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Paki,0,0,Mon Apr 18 17:34:37 +0000 2022
1516107905568808970,zartajgulwazir AliKhanpps Scramble scramble overseas PTI imranKhan supporters must stop sending remittances,0,0,Mon Apr 18 17:34:27 +0000 2022
1516107785196482566,iihtishamm Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it s,0,0,Mon Apr 18 17:33:58 +0000 2022
1516107770608898048,alikhan04 FawadMehmoodKh1 Lalika79 PTIpiggs,0,0,Mon Apr 18 17:33:55 +0000 2022
1516107743135993856,Riazpico1 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it sh,1,1,Mon Apr 18 17:33:48 +0000 2022
1516107558041358347,Fake trend alertPTIPakistanNeedsElections,0,0,Mon Apr 18 17:33:04 +0000 2022
1516107387832307721,Mubasha76510516 Pak0092 Scramble scramble overseas PTI imranKhan supporters must stop sending remittances t,0,0,Mon Apr 18 17:32:23 +0000 2022
1516107360342884352,IqrarHussain21 AliKhanpps iqrarulhassan Scramble scramble overseas PTI imranKhan supporters must stop send,1,0,Mon Apr 18 17:32:17 +0000 2022
1516107328080289800,Yettobeformed govt is instigating PTI followers to take trend to new heights by adopting,1,0,Mon Apr 18 17:32:09 +0000 2022
1516107313802797059,iKarachiwala InnoxentQasim Scramble scramble overseas PTI imranKhan supporters must stop sending remittances,0,0,Mon Apr 18 17:32:06 +0000 2022
1516107274678415369,ItsAnwarKhan Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan,0,0,Mon Apr 18 17:31:56 +0000 2022
1516107182923784196,Scramble scramble overseas PTI imranKhan supporters must stop sending remittances to Pakistan it should be a b,0,0,Mon Apr 18 17:31:34 +0000 2022
1516107143019118596,MaryamNSharif PTI is using bot nets to generate coordinated and spam activity to artificially boost their trends,0,0,Mon Apr 18 17:31:25 +0000 2022
1516106787413700610,They can break us but they can not take the love of Imran Khan and out of us PTI,0,0,Mon Apr 18 17:30:00 +0000 2022
1516106676260290569,Pakistani Awaam Zor o shor sy trends chalany kay Bad after listening to term bots accounts by Mariyam Aurangzeb,1,0,Mon Apr 18 17:29:34 +0000 2022
1516106231190073357,Sharif judges wants to finalise the cases against pti but delays verdict on cases related to CMShehbaz and,1,3,Mon Apr 18 17:27:48 +0000 2022
1516105990680285190,Bless you whenever you try to expose PTI always bring good news for us like MarriyumA proved how incompetent she,0,0,Mon Apr 18 17:26:50 +0000 2022
1516105939673305095,MaryamNSharif Do your own job babyBless you whenever you try to expose PTI always bring good news for us like y,0,1,Mon Apr 18 17:26:38 +0000 2022
1516105588261937161,NO we arent 5th gen warriors Yes we meet foreign diplomats in national interest amp accept gifts to promote our,0,0,Mon Apr 18 17:25:14 +0000 2022
1516105506347229195,Arguments based on logic are useless as PTI is not a political party but a cult,16,4,Mon Apr 18 17:24:55 +0000 2022
1516105382250303490,Sayrayousaf cleopatradead Stay strong entire PTI family is with you Superwoman PakistanNeedsElections,0,0,Mon Apr 18 17:24:25 +0000 2022
1516105129816121359,Wow one day I will be Imran Khanpti,1,1,Mon Apr 18 17:23:25 +0000 2022
1516104966137597954,In previous govt Pervaiz Rasheed was responsible for counting crowd numbers in PTI jalsa,0,0,Mon Apr 18 17:22:46 +0000 2022
1516104636561821697,iqrarulhassan Bless you whenever MaryamNawaz try to expose PTI always bring good news for us like MarriyumA pr,0,2,Mon Apr 18 17:21:27 +0000 2022
1516104370068279302,According to Govt investigation about 67 of Fake Accounts were participating in trend While 33 of the accounts t,0,0,Mon Apr 18 17:20:24 +0000 2022
1516104235691261960,MaryamNSharif Bless you whenever you try to expose PTI always bring good news for us like MarriyumA proved how,4,5,Mon Apr 18 17:19:52 +0000 2022
1516103675667795968,Democracy is not just right to vote Its also a duty to vote right person InshaAllah MNA 133 Professor Dr Muha,1,1,Mon Apr 18 17:17:38 +0000 2022
1516102798349414405,PTI Retweets confirmation list180422khg82 TMYZ1Sf786i4N11 Lalma Arsh1,2,1,Mon Apr 18 17:14:09 +0000 2022
1516102495960895489,Chhattisgarh 8 Naxals involved in Feb 2 arson incident arrested PTI story BijapurPolice CGPolice,8,3,Mon Apr 18 17:12:57 +0000 2022
1516102197989179393,Govt hospital doctors to face action if they prescribe branded medicines instead of generic drugs Chhattisgarh CM,6,4,Mon Apr 18 17:11:46 +0000 2022
1516101865078935557,MaryamNSharif PTIofficial SMQureshiPTI fawadchaudhry AsadUmar please direct the media team at PTI to correct this,0,0,Mon Apr 18 17:10:27 +0000 2022
1516101860096049152,Maha energy minister meets Chhattisgarh CM over coal block allotment PTI story,6,3,Mon Apr 18 17:10:25 +0000 2022
1516101010829164544,Throwback to PTI jalsa at D Chowk in 2011 when i was in stage security team as a volunteer Clicked right before,0,0,Mon Apr 18 17:07:03 +0000 2022
1516100312821641220,iKarachiwala AajKamranKhan Im not affiliated with pti but doing it for my Mother cos she asked me to make Her,79,44,Mon Apr 18 17:04:17 +0000 2022
1516100040158294019,PM Shehbaz confident his speedy work will frighten expremierPakistan PakistanZindabad,1,0,Mon Apr 18 17:03:12 +0000 2022
1516099460790734857,Ye seen ImranKhan PTI,0,0,Mon Apr 18 17:00:53 +0000 2022
1516099458651783170,Thank You innovativezone1 for this coverage smartwallet IoT technology aristavault STPIINDIA PTI walletbot,0,0,Mon Apr 18 17:00:53 +0000 2022
1516098494775365635,IramRChoudary You are right She was a loyal supporter of Pti Phir pata nahi kya huaa,2,0,Mon Apr 18 16:57:03 +0000 2022
1516098470184071168,Boxing ring Out Nawaz sharif London Home Old Pakistan vs New Pakistan londan NawazSharif PTI Corruption,3,1,Mon Apr 18 16:56:57 +0000 2022
1516098117325709316,PTI social media team shall use the digital tools that tracks the realtime statistics of campaigns such as,0,2,Mon Apr 18 16:55:33 +0000 2022
1516097812437639170,PTI chairman ImranKhanPTI with his party workers,400,71,Mon Apr 18 16:54:20 +0000 2022
1516097673224466443,HarounRashid2 these trumpians are better than the gora ones comedy central and PTI,0,0,Mon Apr 18 16:53:47 +0000 2022
1516097495272673289,MaryamNSharif At last the trend has got their attention Its making your all blood boil D,0,0,Mon Apr 18 16:53:05 +0000 2022
1516097303014166535,From France to US PTI supporters hit the streets against ImranKhans ousterDailyPakistan,2,0,Mon Apr 18 16:52:19 +0000 2022
1516096974205849603,67 accounts that participated in trend were BOTSFake23 of the accounts are actual humansIts clear,9,6,Mon Apr 18 16:51:01 +0000 2022
1516096891804696582,Wow one day I will be Imran Khanpti,7,2,Mon Apr 18 16:50:41 +0000 2022
1516096826088497154,MehrTarar And we thought Journalists have to be neutral folks LOLpti,0,0,Mon Apr 18 16:50:25 +0000 2022
1516096706714157061,Today I was traveling in train in Istanbul Turkey and I saw this big face what do you think over this pmln news,0,0,Mon Apr 18 16:49:57 +0000 2022
1516096574127939590,Talabat delivering food the right way ImranKhanPTI PTIofficial PTI AbsolutelyNot,0,0,Mon Apr 18 16:49:25 +0000 2022
1516095876933947396,SalooDurrani please join PTI Pakistan,0,0,Mon Apr 18 16:46:39 +0000 2022
1516095757337579520,Honor is given by Allah He who is not sure should see thisBehindYouSkipper,1,1,Mon Apr 18 16:46:10 +0000 2022
1516095645957861376,This single tweeter space nullifies MarriyumA lies who brazenly termed a historic protest as fake amp run through r,0,0,Mon Apr 18 16:45:44 +0000 2022
1516095626001408009,The most blackened era of Pakistan pti and ArrestCriminalImranandGang,3,2,Mon Apr 18 16:45:39 +0000 2022
1516095498834386946,NewsOne 9 PM Headlines Preparations For Another Big PTI Meeting 18 A Subscribe to Ne,3,0,Mon Apr 18 16:45:09 +0000 2022
1516095245158596612,Now TLP will be launched against PTI and that too Lahore specific to fail LahoreJalsa,1,1,Mon Apr 18 16:44:08 +0000 2022
1516095169128505357,What us your views about what COAS has said while in conversation with retd officers PTI Pakistan,0,0,Mon Apr 18 16:43:50 +0000 2022
1516095159057887234,FreedomYou PTI guys have all freedom nothing is banned What you wantSee AltafHussain90Ban on speec,5,6,Mon Apr 18 16:43:48 +0000 2022
1516094899988402176,PTIs street power A scenario developing that can be very concerning to PTIs opposition,0,0,Mon Apr 18 16:42:46 +0000 2022
1516094853737857027,RazzaqueAyesha titojourno It seems the entire pti has been infected by imrankhanvid18 a disease in which the,1,0,Mon Apr 18 16:42:35 +0000 2022
1516094791515525122,HamzaAzhrSalam MaryamNSharif She is a congenital liar and trying to sell another lie therefore no sensible pers,0,0,Mon Apr 18 16:42:20 +0000 2022
1516094479991812113,fawadchaudhry Says the man calling ISPR a liar The man that is incapable of speaking for the families suffering,0,0,Mon Apr 18 16:41:06 +0000 2022
1516093887030439936,Must WatchPTI PTIofficial InsafPK,0,1,Mon Apr 18 16:38:44 +0000 2022
1516093883872333825,tanolipak People like him were always recognised as real faces of PTI true companions of ImranKhanPTI The way,0,0,Mon Apr 18 16:38:44 +0000 2022
1516093747414675459,nadeemmalik Same night PTI went there for review petition and they were told Working time is over Stop being ig,0,0,Mon Apr 18 16:38:11 +0000 2022
1516093719283474436,So wait first PTI was just a Facebook party burgers now bots on TwitterJo awaam bahir hai woh Kon hain Ha,8,8,Mon Apr 18 16:38:04 +0000 2022
1516093677977980930,Support across the Border ShahRukhKhan iamsrk PTI,0,0,Mon Apr 18 16:37:55 +0000 2022
1516093484486348811,ElectionsPTI imrankhanPTI,1,0,Mon Apr 18 16:37:09 +0000 2022
1516093046173093898,PTI we are with our captain IK,0,0,Mon Apr 18 16:35:24 +0000 2022
1516092973917917187,As of yet a total of 36 members will be handed over their ministeries PMLN will get 14 ministries while PPP wil,0,0,Mon Apr 18 16:35:07 +0000 2022
1516092879302959107,MaryamNSharif Oh you know the word In shaa Allah PakistanNeedsElections,0,0,Mon Apr 18 16:34:44 +0000 2022
1516092485025603592,ChandNawab strikes again this time at PTIs Karachi rallyDailyPakistan,1,0,Mon Apr 18 16:33:10 +0000 2022
1516092277558759428,UmeedNagar1 hinaparvezbutt You can only growl and implore like your seniors,0,0,Mon Apr 18 16:32:21 +0000 2022
1516092082896605187,Dear PMLN you closed down this mother of industries PSM in June 2015 Your successor PTI did nothing except add,10,1,Mon Apr 18 16:31:34 +0000 2022
1516091836699447297,Lahore Are you ready ImranKhanPTI is coming your way on 21st April at Minar e PakistanPlease don,14,13,Mon Apr 18 16:30:36 +0000 2022
1516091833721495556,Plz join space with Shah Mahmood Qureshi PTI Pakistan,0,0,Mon Apr 18 16:30:35 +0000 2022
1516091789199159299,PTI came to the government with their fake mandate now theyve started new trend by using BOTS to increase their,0,0,Mon Apr 18 16:30:24 +0000 2022
1516091636291358729,This is what I said exactly That PTI supporter shouldnt accept any choran from ExArmyOfficer who you see on tw,1,1,Mon Apr 18 16:29:48 +0000 2022
1516091577935958020,Fake leaders Fake partyFake NarrativeFake SlogensAnd now Fake popularityFake social media campaigns ampFake tren,1,3,Mon Apr 18 16:29:34 +0000 2022
1516090972458782721,This is Serious Pakistani Awam 532 bots Only 33 original Twitter accounts The maste,4,4,Mon Apr 18 16:27:10 +0000 2022
1516090657856761862,Let us know in the comments for whom you are going to vote for in next General Elections PPP PTI PMLN,0,0,Mon Apr 18 16:25:55 +0000 2022
1516090522800037892,Party started LahoreJalsa PTI imranKhan ImportedGovtNotAcceptable,4,1,Mon Apr 18 16:25:22 +0000 2022
1516090274425888770,Aww thank you sweetheart Im so overwhelmed with so many encouraging comments and compliments,11,0,Mon Apr 18 16:24:23 +0000 2022
1516090219631558660,Atifrauf79 SMT Has put some serious Pressure on PTI Youthias MaryamNSharif PMLN,3,2,Mon Apr 18 16:24:10 +0000 2022
1516089714285047812,Fake Leader Fake Party PTIFamily Fake Narrative Fake SlogansAnd now Fake PopularityFake Social Media Campai,3,5,Mon Apr 18 16:22:10 +0000 2022
1516089315738140673,We need fair Elections2022 ECPPakistan its our right AliMuhammadPTI SHABAZGIL fawadchaudhry ImranKhanPTI,0,0,Mon Apr 18 16:20:35 +0000 2022
1516089308985257987,Shame Imran Khan And Youthias of PTI Atifrauf79 MaryamNSharif,1,3,Mon Apr 18 16:20:33 +0000 2022
1516089231092981762,PTI released new song,2,2,Mon Apr 18 16:20:14 +0000 2022
1516089198075604994,pmlnorg hinaparvezbutt Does the word fake suit you since you also know that your entire party is fake,0,0,Mon Apr 18 16:20:07 +0000 2022
1516089109105709057,Shameful Act By PTI and Youthias PMLN Atifrauf79 MaryamNSharif CMShehbaz AbsolutelyNot,3,5,Mon Apr 18 16:19:45 +0000 2022
1516088937302929411,nadeemmalik Hello 1234 1234 Hello Hello Daddu charger My name is Umair1234 I am bot and imrankhanPTI PTI,0,0,Mon Apr 18 16:19:04 +0000 2022
1516088849948045314,PTI MNA Ahmed Hussain Deharr takes a Uturn says he is with govt,1,0,Mon Apr 18 16:18:44 +0000 2022
1516088664710795266,arslankhalidm Aye aye captatin Robot reactived to reactive the changing trends PTI BehindYouSkipper PakistanNeedsElections,0,0,Mon Apr 18 16:17:59 +0000 2022
1516088633106784267,Join the space to talk and listen to Shah Mehmood Qureshi PTI Pakistan,0,0,Mon Apr 18 16:17:52 +0000 2022
1516088608704372740,True story of Business Tycoon Akeel Kareem Dhedhi AKD Salik Majeed Vlog via YouTube kd,1,0,Mon Apr 18 16:17:46 +0000 2022
1516088501053235200,The Truth is that PTI game is over nowSorry All Youthias MaryamNSharif Atifrauf79,10,9,Mon Apr 18 16:17:20 +0000 2022
1516088460419158016,MaryamNSharif She had gotten admission to University on the behalf of her shameless father I dont know who write,0,0,Mon Apr 18 16:17:11 +0000 2022
1516087993588908032,MaizaHameedMNA Thanks for promoting PTI through this way as well,0,0,Mon Apr 18 16:15:19 +0000 2022
1516087986856812546,PTI PakistanConversation with Mr Shah Mehmood Qureshi,0,0,Mon Apr 18 16:15:18 +0000 2022
1516087896712921095,Thank you for making corrections to PTIFamily PTI,0,0,Mon Apr 18 16:14:56 +0000 2022
1516087771131265034,Meet with Pakistani most wanted Actor FEROZ KHAN AND DEAR FRIENDS Love You feedii ferozekhaan,1,0,Mon Apr 18 16:14:26 +0000 2022
1516087444382396422,Well done PTI tigers Even Libyans have rejected imported hakoomat of Shehbaz Sharif BehindYouSkipper,2,0,Mon Apr 18 16:13:08 +0000 2022
1516087041225900036,ZaidZamanHamid Apki bathy sakhth hothi hai magar sach hothi hai I am from PTI as well but I am in favor of,1,0,Mon Apr 18 16:11:32 +0000 2022
1516086835860185101,MaddyWithKhan Khan is known to put his foot in his mouth at times I am sure hed say it differently if given the,0,0,Mon Apr 18 16:10:43 +0000 2022
1516085782175535116,It is an honor for the Chairman BBhuttoZardari to be ForeignMinister in the beginning like his great grandfather,32,28,Mon Apr 18 16:06:32 +0000 2022
1516085112059961358,Preparation for LahoreJalsaPTIPTI Lets Stand up for Real HeroPMImranKhan,0,0,Mon Apr 18 16:03:52 +0000 2022
1516084876524544009,NDaultana PTI would say Absolutely Not,1,0,Mon Apr 18 16:02:56 +0000 2022
1516084493655941120,Hello 1234 1234 Hello Hello Daddu charger My name is Umair1234 I am bot and imrankhanPTI PTI ImranRiazKhan,0,0,Mon Apr 18 16:01:25 +0000 2022
1516084279872217093,Hello 1234 1234 Hello Hello Daddu charger My name is Umair1234 I am bot and imrankhanPTI PTI,0,0,Mon Apr 18 16:00:34 +0000 2022
1516084211580612612,This is how PMLN targeted PTI through ECPElections2022 DGISPR SupremeCourt,0,0,Mon Apr 18 16:00:18 +0000 2022
1516083580505817088,Right now everybody has started feeling the heat because of PTI protests and Jalsas All of them are trying their,2,3,Mon Apr 18 15:57:47 +0000 2022
1516083347243638784,So whats your stance on Gucci chappals madam Dont tell me that you bought from your 9 to 5 job,0,0,Mon Apr 18 15:56:52 +0000 2022
1516083244927574019,PTIofficial so youre saying that America installed this guy to revive projects that are in partnership with the a,0,0,Mon Apr 18 15:56:27 +0000 2022
1516083157916868610,PTI protesters should maintain some dignityIs this the right way to protest Your thoughtsimrankhanPTI PTI,25,6,Mon Apr 18 15:56:06 +0000 2022
1516082911480619013,JemimaKhan metpoliceuk Why ImranKhanPTI involved JusticeQaziFaezIsa s Family just to satisfy his nervesImran,36,8,Mon Apr 18 15:55:08 +0000 2022
1516082454796324868,arslankhalidm mudsays MarriyumA Since PTI used UK USA agencies linked to Tory party and Trump to create t,0,0,Mon Apr 18 15:53:19 +0000 2022
1516081832449691657,fawadchaudhry PDM is on a fast track n boxing themselves out of the political arena imrankhanPTI should immedi,1,0,Mon Apr 18 15:50:50 +0000 2022
1516081672340520967,PDM is on a fast track n boxing themselves out of the political arena imrankhanPTI should immediately start acc,0,0,Mon Apr 18 15:50:12 +0000 2022
1516081548855939079,MaryamNSharif Real hero Imran Khan real leader Imran Khan changed Pakistan possible only through Imran Khan On,0,0,Mon Apr 18 15:49:43 +0000 2022
1516081238636965889,PTI fans a breed apart,2,0,Mon Apr 18 15:48:29 +0000 2022
1516080158033207298,Imran khan supporters in chicago chicago pti imrankhan USA ImportedGovtNotAcceptable ImportedHukumatNaManzoor,0,0,Mon Apr 18 15:44:11 +0000 2022
1516079865170063360,fawadchaudhry Well done PTI Proud of you,3,4,Mon Apr 18 15:43:01 +0000 2022
1516079649469653000,CMShehbaz Exactly how many people will travel from Peshawar to Islamabad airport Can you share the cost of the pr,0,0,Mon Apr 18 15:42:10 +0000 2022
1516079373253816327,I stand with Imran Khan What about you BehindYouSkipper AbsolutelyNot PTI LahoreJalsaPTI,1,0,Mon Apr 18 15:41:04 +0000 2022
1516079252134928396,This is a real trend kindly follow this becareful PTI ImranRiazKhan,4,3,Mon Apr 18 15:40:35 +0000 2022
1516078101867991047,PTIofficial Lahore is home of PTI,0,0,Mon Apr 18 15:36:01 +0000 2022
1516077906207776768,aaminahtariq In Sha Allah Will try my best it does PTIFamily PTI,1,0,Mon Apr 18 15:35:14 +0000 2022
1516077819486298112,PakistanNeedsElections because LahoreJalsaPTI imranKhan,0,0,Mon Apr 18 15:34:54 +0000 2022
1516077177120378880,mran Khan is history now PakistanZindabad Pakistan PakistanArmy ISPR NawazSharif MaryamNawaz,3,1,Mon Apr 18 15:32:21 +0000 2022
